timestamp,price,volume
2025-03-26 06:04:48.482,2061.097285271342,10995296606.194483
2025-03-26 07:03:21.286,2068.5440993048387,11865024673.186361
2025-03-26 08:04:35.615,2069.32943000613,11665100414.23434
2025-03-26 09:09:17.623,2062.99301706377,11655396026.015533
2025-03-26 10:04:30.821,2062.8641471792803,11234065447.037386
2025-03-26 11:03:58.258,2074.172801036266,11636570395.285055
2025-03-26 12:04:30.586,2068.7559885911355,11710491173.083931
2025-03-26 13:04:51.593,2065.2456172211946,11160336861.395275
2025-03-26 14:04:57.135,2041.5273673591732,11717583315.345928
2025-03-26 15:05:24.460,2019.653205114459,12060731461.471853
2025-03-26 16:04:57.628,2011.5028287322755,12282435823.407019
2025-03-26 17:04:37.063,2011.2412168833355,12415878132.171322
2025-03-26 18:04:38.435,2005.4783956888862,12710167925.129349
2025-03-26 19:04:53.774,1996.728025450426,13186843281.101023
2025-03-26 20:04:46.856,2001.748472422928,12388340441.866852
2025-03-26 21:04:53.603,2010.9490017855026,13902916163.23314
2025-03-26 22:04:09.616,2009.3094509867017,13136914276.544344
2025-03-26 23:05:56.077,2001.4605554632865,13959504768.713379
2025-03-27 00:04:40.151,2009.342849130818,13890108011.459265
2025-03-27 01:04:46.479,2017.6369532596905,13683337510.09302
2025-03-27 02:09:34.943,2023.51602060819,13613780559.067146
2025-03-27 03:04:39.658,2030.9773176558044,14044438505.783031
2025-03-27 04:04:46.579,2032.4229209455207,12940448098.980625
2025-03-27 05:04:42.955,2030.629265126667,13479738816.591665
2025-03-27 06:04:50.503,2023.0301326375895,13601044744.385134
2025-03-27 07:04:20.041,2025.0139312526035,13474526845.653025
2025-03-27 08:04:34.833,2027.4242602912727,13075367268.505299
2025-03-27 09:03:59.321,2026.2030151554047,13343522263.287777
2025-03-27 10:04:57.190,2030.0662668539976,13366198865.586887
2025-03-27 11:04:59.817,2025.3399481777628,13367215920.797928
2025-03-27 12:05:45.425,2015.540640594309,13396546866.154634
2025-03-27 13:02:40.486,2017.7326083692979,13408405834.300955
2025-03-27 14:00:27.388,2000.0332345939546,12211536559.909346
2025-03-27 15:02:44.042,2024.4033878961461,12705006323.20295
2025-03-27 16:02:50.300,2005.7823248790835,12732881530.34376
2025-03-27 17:03:48.812,2001.0037900206362,13394376538.5395
2025-03-27 18:04:28.540,1999.8365428296447,13087137320.68296
2025-03-27 19:04:39.064,2009.2815809122897,12787742179.465406
2025-03-27 20:04:30.407,2003.8133384658754,11316031821.247532
2025-03-27 21:04:31.085,2007.9198616258377,11703516927.343243
2025-03-27 22:04:56.112,2017.6462696614078,12084135163.254292
2025-03-27 23:04:54.410,2007.7663536527648,12279615748.252283
2025-03-28 00:04:42.882,2002.1534229050983,11332648784.004204
2025-03-28 01:04:56.648,2005.3095721025106,12074357059.448826
2025-03-28 02:04:54.924,2008.3803478565842,11816422608.681978
2025-03-28 03:04:30.054,2007.63597165613,11852022337.829716
2025-03-28 04:04:55.262,1999.0563259507708,12161793004.463087
2025-03-28 05:00:45.601,1935.8561331539795,13389362208.570599
2025-03-28 06:04:51.938,1917.2305211611067,14760915926.850044
2025-03-28 07:04:54.938,1914.3614170767353,15301035747.801075
2025-03-28 08:09:47.685,1912.6859417680446,16312351499.447418
2025-03-28 09:04:42.218,1908.1067229342796,16882051365.468142
2025-03-28 10:04:44.694,1909.3180940701936,16960759389.421175
2025-03-28 11:06:45.657,1907.7191977938307,17086160874.033188
2025-03-28 12:05:13.467,1900.0681029363125,16897518454.189259
2025-03-28 13:04:43.252,1885.6047463536872,18141270708.899223
2025-03-28 14:02:54.649,1887.4551248904197,14766286132.019876
2025-03-28 15:09:06.553,1882.5180262681306,18033064572.83283
2025-03-28 16:09:37.534,1874.1669258672443,18614358392.20516
2025-03-28 17:04:44.125,1867.8447962579319,18916437873.18257
2025-03-28 18:05:54.230,1882.6447343306816,19138679276.352493
2025-03-28 19:01:21.975,1876.6773015859621,19057891920.347015
2025-03-28 20:04:50.519,1875.2010758667343,18946891346.495815
2025-03-28 21:04:53.625,1877.5645769209675,19195210200.809067
2025-03-28 22:00:49.427,1884.2863903990278,19029034982.51873
2025-03-28 23:08:46.105,1899.9353681994535,17036908827.631336
2025-03-29 00:04:56.467,1896.9173600459985,18419487648.39739
2025-03-29 01:03:30.270,1903.218220092974,19223751251.669106
2025-03-29 02:04:52.335,1909.8412624177538,19036497273.61583
2025-03-29 03:04:44.156,1894.6607774852098,19273247549.58281
2025-03-29 04:04:58.217,1900.9307006154256,19173678663.290363
2025-03-29 05:04:45.755,1894.4521016310619,17114524043.0446
2025-03-29 06:04:40.471,1886.6882398400928,16272431609.740322
2025-03-29 07:04:58.592,1882.4017710775192,15429193800.027246
2025-03-29 08:05:17.173,1879.3051256200545,14512058798.764938
2025-03-29 09:04:37.771,1883.7451461597805,14582724015.388802
2025-03-29 10:04:43.341,1874.5122500294387,14684565484.380672
2025-03-29 11:03:58.868,1867.3749116534323,14709797892.874725
2025-03-29 12:04:53.908,1841.2780704207992,14366877988.794052
2025-03-29 13:04:41.712,1851.5199559416626,14064804051.665773
2025-03-29 14:05:32.210,1857.5159829159902,13399792585.456995
2025-03-29 15:04:30.950,1847.011568697345,12710554386.028343
2025-03-29 16:09:41.880,1843.8536081117206,12135805385.639883
2025-03-29 17:04:46.830,1820.746307118127,10477171720.438871
2025-03-29 18:03:54.425,1817.19105365846,13058550050.376831
2025-03-29 19:07:15.997,1817.8752409964054,13202048888.381168
2025-03-29 20:04:59.403,1819.0682519180023,13135701608.790388
2025-03-29 21:04:23.993,1815.3492108873306,11793362170.698906
2025-03-29 22:07:26.610,1815.2876807324521,12866302575.967564
2025-03-29 23:07:49.349,1814.869605045779,12672097761.647924
2025-03-30 00:04:43.734,1827.7705067756945,12632895910.589138
2025-03-30 01:04:32.541,1826.9922566367939,12504586359.081501
2025-03-30 02:01:49.015,1834.8753822229423,12755495369.891518
2025-03-30 03:04:42.548,1839.2482578744837,12914544934.731873
2025-03-30 04:04:34.129,1834.2194376059617,12851385130.813856
2025-03-30 05:01:59.084,1840.9980354038826,12768498638.685219
2025-03-30 06:04:20.854,1836.5163222569424,12483798047.501678
2025-03-30 07:00:31.993,1838.6675806839446,12410332429.792627
2025-03-30 08:04:38.515,1836.8318017205968,12058540237.872133
2025-03-30 09:04:47.578,1845.2468215120737,11947619376.10222
